sample_id,relative_path,v39_partition,v40_partition,moved_relative_to_v39,gt_box_count,v40_component_id,original_component_id
frame_02003,data/images/frame_02003.npy,TRAIN,TRAIN,no,3,v40c_01113,orig_rule_01154
frame_02004,data/images/frame_02004.npy,TRAIN,TRAIN,no,3,v40c_01114,orig_singleton_frame_02004
frame_02005,data/images/frame_02005.npy,TRAIN,TRAIN,no,3,v40c_01115,orig_singleton_frame_02005
frame_02006,data/images/frame_02006.npy,TRAIN,TRAIN,no,3,v40c_01116,orig_rule_01157
frame_02007,data/images/frame_02007.npy,TRAIN,TRAIN,no,3,v40c_01116,orig_rule_01157
frame_02008,data/images/frame_02008.npy,TRAIN,TRAIN,no,3,v40c_01117,orig_singleton_frame_02008
frame_02009,data/images/frame_02009.npy,TRAIN,TRAIN,no,3,v40c_01118,orig_singleton_frame_02009
frame_02010,data/images/frame_02010.npy,TRAIN,TRAIN,no,3,v40c_01119,orig_rule_01160
frame_02011,data/images/frame_02011.npy,TRAIN,TRAIN,no,3,v40c_01119,orig_rule_01160
frame_02012,data/images/frame_02012.npy,TRAIN,TRAIN,no,3,v40c_01119,orig_rule_01160
frame_02013,data/images/frame_02013.npy,TRAIN,TRAIN,no,3,v40c_01120,orig_singleton_frame_02013
frame_02014,data/images/frame_02014.npy,TRAIN,TRAIN,no,3,v40c_01121,orig_rule_01162
frame_02015,data/images/frame_02015.npy,TRAIN,TRAIN,no,3,v40c_01121,orig_rule_01162
frame_02016,data/images/frame_02016.npy,TRAIN,TRAIN,no,3,v40c_01122,orig_rule_01163
frame_02017,data/images/frame_02017.npy,TRAIN,TRAIN,no,4,v40c_01122,orig_rule_01163
frame_02018,data/images/frame_02018.npy,TRAIN,TRAIN,no,4,v40c_01122,orig_rule_01163
frame_02019,data/images/frame_02019.npy,TRAIN,TRAIN,no,4,v40c_01122,orig_rule_01163
frame_02020,data/images/frame_02020.npy,TRAIN,TRAIN,no,4,v40c_01123,orig_singleton_frame_02020
frame_02021,data/images/frame_02021.npy,TRAIN,TRAIN,no,4,v40c_01124,orig_singleton_frame_02021
frame_02022,data/images/frame_02022.npy,TRAIN,TRAIN,no,4,v40c_01125,orig_rule_01166
frame_02023,data/images/frame_02023.npy,TRAIN,TRAIN,no,4,v40c_01125,orig_rule_01166
frame_02024,data/images/frame_02024.npy,TRAIN,TRAIN,no,4,v40c_01126,orig_rule_01167
frame_02025,data/images/frame_02025.npy,TRAIN,TRAIN,no,4,v40c_01126,orig_rule_01167
frame_02026,data/images/frame_02026.npy,TRAIN,TRAIN,no,4,v40c_01126,orig_rule_01167
frame_02027,data/images/frame_02027.npy,TRAIN,TRAIN,no,4,v40c_01127,orig_singleton_frame_02027
frame_02028,data/images/frame_02028.npy,TRAIN,TRAIN,no,4,v40c_01128,orig_rule_01169
frame_02029,data/images/frame_02029.npy,TRAIN,TRAIN,no,2,v40c_01129,orig_rule_01170
frame_02030,data/images/frame_02030.npy,TRAIN,TRAIN,no,3,v40c_01129,orig_rule_01170
frame_02031,data/images/frame_02031.npy,TRAIN,TRAIN,no,2,v40c_01129,orig_rule_01170
frame_02032,data/images/frame_02032.npy,TRAIN,TRAIN,no,2,v40c_01128,orig_rule_01169
frame_02033,data/images/frame_02033.npy,TRAIN,TRAIN,no,3,v40c_01128,orig_rule_01169
frame_02034,data/images/frame_02034.npy,TRAIN,TRAIN,no,2,v40c_01128,orig_rule_01169
frame_02035,data/images/frame_02035.npy,TRAIN,TRAIN,no,3,v40c_01130,orig_singleton_frame_02035
frame_02036,data/images/frame_02036.npy,TRAIN,TRAIN,no,2,v40c_01131,orig_rule_01172
frame_02037,data/images/frame_02037.npy,TRAIN,TRAIN,no,3,v40c_01131,orig_rule_01172
frame_02038,data/images/frame_02038.npy,TRAIN,TRAIN,no,3,v40c_01132,orig_rule_01173
frame_02039,data/images/frame_02039.npy,TRAIN,TRAIN,no,3,v40c_01132,orig_rule_01173
frame_02040,data/images/frame_02040.npy,TRAIN,TRAIN,no,1,v40c_01133,orig_singleton_frame_02040
frame_02041,data/images/frame_02041.npy,TRAIN,TRAIN,no,3,v40c_01134,orig_rule_01175
frame_02042,data/images/frame_02042.npy,TRAIN,TRAIN,no,3,v40c_01134,orig_rule_01175
frame_02043,data/images/frame_02043.npy,TRAIN,TRAIN,no,2,v40c_01134,orig_rule_01175
frame_02044,data/images/frame_02044.npy,TRAIN,TRAIN,no,2,v40c_01134,orig_rule_01175
frame_02045,data/images/frame_02045.npy,TRAIN,TRAIN,no,2,v40c_01134,orig_rule_01175
frame_02046,data/images/frame_02046.npy,TRAIN,TRAIN,no,2,v40c_01134,orig_rule_01175
frame_02047,data/images/frame_02047.npy,TRAIN,TRAIN,no,2,v40c_01135,orig_singleton_frame_02047
frame_02048,data/images/frame_02048.npy,TRAIN,TRAIN,no,2,v40c_01136,orig_singleton_frame_02048
frame_02049,data/images/frame_02049.npy,TRAIN,TRAIN,no,2,v40c_01137,orig_singleton_frame_02049
frame_02050,data/images/frame_02050.npy,TRAIN,TRAIN,no,1,v40c_01138,orig_singleton_frame_02050
frame_02051,data/images/frame_02051.npy,TRAIN,TRAIN,no,2,v40c_01139,orig_rule_01180
frame_02052,data/images/frame_02052.npy,TRAIN,TRAIN,no,2,v40c_01139,orig_rule_01180
frame_02053,data/images/frame_02053.npy,TRAIN,TRAIN,no,2,v40c_01140,orig_singleton_frame_02053
frame_02054,data/images/frame_02054.npy,TRAIN,TRAIN,no,2,v40c_01141,orig_singleton_frame_02054
frame_02055,data/images/frame_02055.npy,TRAIN,TRAIN,no,2,v40c_01142,orig_rule_01183
frame_02056,data/images/frame_02056.npy,TRAIN,TRAIN,no,2,v40c_01142,orig_rule_01183
frame_02057,data/images/frame_02057.npy,TRAIN,TRAIN,no,2,v40c_01142,orig_rule_01183
frame_02058,data/images/frame_02058.npy,TRAIN,TRAIN,no,2,v40c_01142,orig_rule_01183
frame_02059,data/images/frame_02059.npy,TRAIN,TRAIN,no,2,v40c_01143,orig_singleton_frame_02059
frame_02060,data/images/frame_02060.npy,TRAIN,TRAIN,no,2,v40c_01144,orig_singleton_frame_02060
frame_02061,data/images/frame_02061.npy,TRAIN,TRAIN,no,2,v40c_01145,orig_rule_01186
frame_02062,data/images/frame_02062.npy,TRAIN,TRAIN,no,2,v40c_01145,orig_rule_01186
frame_02063,data/images/frame_02063.npy,TRAIN,TRAIN,no,1,v40c_01146,orig_rule_01187
frame_02064,data/images/frame_02064.npy,TRAIN,TRAIN,no,1,v40c_01146,orig_rule_01187
frame_02065,data/images/frame_02065.npy,TRAIN,TRAIN,no,2,v40c_01147,orig_singleton_frame_02065
frame_02066,data/images/frame_02066.npy,TRAIN,TRAIN,no,2,v40c_01148,orig_singleton_frame_02066
frame_02067,data/images/frame_02067.npy,TRAIN,TRAIN,no,2,v40c_01149,orig_singleton_frame_02067
frame_02068,data/images/frame_02068.npy,TRAIN,TRAIN,no,1,v40c_01150,orig_rule_01191
frame_02069,data/images/frame_02069.npy,TRAIN,TRAIN,no,1,v40c_01151,orig_singleton_frame_02069
frame_02070,data/images/frame_02070.npy,TRAIN,TRAIN,no,1,v40c_01150,orig_rule_01191
frame_02071,data/images/frame_02071.npy,TRAIN,TRAIN,no,2,v40c_01150,orig_rule_01191
frame_02072,data/images/frame_02072.npy,TRAIN,TRAIN,no,2,v40c_01152,orig_rule_01193
frame_02073,data/images/frame_02073.npy,TRAIN,TRAIN,no,2,v40c_01153,orig_singleton_frame_02073
frame_02074,data/images/frame_02074.npy,TRAIN,TRAIN,no,3,v40c_01154,orig_rule_01195
frame_02075,data/images/frame_02075.npy,TRAIN,TRAIN,no,3,v40c_01154,orig_rule_01195
frame_02076,data/images/frame_02076.npy,TRAIN,TRAIN,no,3,v40c_01154,orig_rule_01195
frame_02077,data/images/frame_02077.npy,TRAIN,TRAIN,no,3,v40c_01152,orig_rule_01193
frame_02078,data/images/frame_02078.npy,TRAIN,TRAIN,no,3,v40c_01152,orig_rule_01193
frame_02079,data/images/frame_02079.npy,TRAIN,TRAIN,no,3,v40c_01152,orig_rule_01193
frame_02080,data/images/frame_02080.npy,TRAIN,TRAIN,no,2,v40c_01155,orig_singleton_frame_02080
frame_02081,data/images/frame_02081.npy,TRAIN,TRAIN,no,2,v40c_01156,orig_singleton_frame_02081
frame_02082,data/images/frame_02082.npy,TRAIN,TRAIN,no,2,v40c_01157,orig_singleton_frame_02082
frame_02083,data/images/frame_02083.npy,TRAIN,TRAIN,no,2,v40c_01158,orig_rule_01199
frame_02084,data/images/frame_02084.npy,TRAIN,TRAIN,no,2,v40c_01158,orig_rule_01199
frame_02085,data/images/frame_02085.npy,TRAIN,TRAIN,no,2,v40c_01159,orig_rule_01200
frame_02086,data/images/frame_02086.npy,TRAIN,TRAIN,no,1,v40c_01159,orig_rule_01200
frame_02087,data/images/frame_02087.npy,TRAIN,TRAIN,no,2,v40c_01160,orig_singleton_frame_02087
frame_02088,data/images/frame_02088.npy,TRAIN,TRAIN,no,2,v40c_01161,orig_singleton_frame_02088
frame_02089,data/images/frame_02089.npy,TRAIN,TRAIN,no,1,v40c_01162,orig_singleton_frame_02089
frame_02090,data/images/frame_02090.npy,TRAIN,TRAIN,no,1,v40c_01163,orig_singleton_frame_02090
frame_02091,data/images/frame_02091.npy,TRAIN,TRAIN,no,1,v40c_01164,orig_singleton_frame_02091
frame_02092,data/images/frame_02092.npy,TRAIN,TRAIN,no,1,v40c_01165,orig_singleton_frame_02092
frame_02093,data/images/frame_02093.npy,TRAIN,TRAIN,no,1,v40c_01166,orig_singleton_frame_02093
frame_02094,data/images/frame_02094.npy,TRAIN,TRAIN,no,1,v40c_01167,orig_rule_01208
frame_02095,data/images/frame_02095.npy,TRAIN,TRAIN,no,1,v40c_01167,orig_rule_01208
frame_02112,data/images/frame_02112.npy,VALIDATION,VALIDATION,no,1,v40c_01168,orig_singleton_frame_02112
frame_02113,data/images/frame_02113.npy,VALIDATION,VALIDATION,no,1,v40c_01169,orig_rule_01210
frame_02114,data/images/frame_02114.npy,VALIDATION,VALIDATION,no,1,v40c_01170,orig_singleton_frame_02114
frame_02115,data/images/frame_02115.npy,VALIDATION,VALIDATION,no,1,v40c_01171,orig_rule_01212
frame_02116,data/images/frame_02116.npy,VALIDATION,VALIDATION,no,1,v40c_01171,orig_rule_01212
frame_02117,data/images/frame_02117.npy,VALIDATION,VALIDATION,no,1,v40c_01169,orig_rule_01210
frame_02118,data/images/frame_02118.npy,VALIDATION,VALIDATION,no,1,v40c_01172,orig_singleton_frame_02118
frame_02119,data/images/frame_02119.npy,VALIDATION,VALIDATION,no,1,v40c_01173,orig_singleton_frame_02119
frame_02120,data/images/frame_02120.npy,VALIDATION,VALIDATION,no,1,v40c_01174,orig_singleton_frame_02120
frame_02121,data/images/frame_02121.npy,VALIDATION,VALIDATION,no,1,v40c_01175,orig_singleton_frame_02121
frame_02122,data/images/frame_02122.npy,VALIDATION,VALIDATION,no,1,v40c_01176,orig_singleton_frame_02122
frame_02123,data/images/frame_02123.npy,VALIDATION,VALIDATION,no,1,v40c_01177,orig_singleton_frame_02123
frame_02124,data/images/frame_02124.npy,VALIDATION,VALIDATION,no,1,v40c_01178,orig_singleton_frame_02124
frame_02125,data/images/frame_02125.npy,VALIDATION,VALIDATION,no,1,v40c_01179,orig_singleton_frame_02125
frame_02126,data/images/frame_02126.npy,VALIDATION,VALIDATION,no,0,v40c_01180,orig_singleton_frame_02126
frame_02127,data/images/frame_02127.npy,VALIDATION,VALIDATION,no,0,v40c_01181,orig_rule_01222
frame_02128,data/images/frame_02128.npy,VALIDATION,VALIDATION,no,0,v40c_01181,orig_rule_01222
frame_02129,data/images/frame_02129.npy,VALIDATION,VALIDATION,no,0,v40c_01182,orig_singleton_frame_02129
frame_02130,data/images/frame_02130.npy,VALIDATION,VALIDATION,no,0,v40c_01183,orig_rule_01224
frame_02131,data/images/frame_02131.npy,VALIDATION,VALIDATION,no,0,v40c_01183,orig_rule_01224
frame_02132,data/images/frame_02132.npy,VALIDATION,VALIDATION,no,0,v40c_01184,orig_rule_01225
frame_02133,data/images/frame_02133.npy,VALIDATION,VALIDATION,no,0,v40c_01185,orig_singleton_frame_02133
frame_02134,data/images/frame_02134.npy,VALIDATION,VALIDATION,no,0,v40c_01186,orig_singleton_frame_02134
frame_02135,data/images/frame_02135.npy,VALIDATION,VALIDATION,no,0,v40c_01184,orig_rule_01225
frame_02136,data/images/frame_02136.npy,VALIDATION,VALIDATION,no,0,v40c_01187,orig_rule_01228
frame_02137,data/images/frame_02137.npy,VALIDATION,VALIDATION,no,0,v40c_01187,orig_rule_01228
frame_02138,data/images/frame_02138.npy,VALIDATION,VALIDATION,no,0,v40c_01187,orig_rule_01228
frame_02139,data/images/frame_02139.npy,VALIDATION,VALIDATION,no,0,v40c_01187,orig_rule_01228
frame_02140,data/images/frame_02140.npy,VALIDATION,VALIDATION,no,0,v40c_01188,orig_singleton_frame_02140
frame_02141,data/images/frame_02141.npy,VALIDATION,VALIDATION,no,0,v40c_01189,orig_singleton_frame_02141
frame_02142,data/images/frame_02142.npy,VALIDATION,VALIDATION,no,0,v40c_01190,orig_singleton_frame_02142
frame_02143,data/images/frame_02143.npy,VALIDATION,VALIDATION,no,0,v40c_01191,orig_singleton_frame_02143
frame_02144,data/images/frame_02144.npy,VALIDATION,VALIDATION,no,0,v40c_01192,orig_singleton_frame_02144
frame_02145,data/images/frame_02145.npy,VALIDATION,VALIDATION,no,0,v40c_01193,orig_singleton_frame_02145
frame_02146,data/images/frame_02146.npy,VALIDATION,VALIDATION,no,0,v40c_01194,orig_singleton_frame_02146
frame_02147,data/images/frame_02147.npy,VALIDATION,VALIDATION,no,0,v40c_01195,orig_singleton_frame_02147
frame_02148,data/images/frame_02148.npy,VALIDATION,VALIDATION,no,0,v40c_01196,orig_rule_01237
frame_02149,data/images/frame_02149.npy,VALIDATION,VALIDATION,no,0,v40c_01196,orig_rule_01237
frame_02150,data/images/frame_02150.npy,VALIDATION,VALIDATION,no,0,v40c_01196,orig_rule_01237
frame_02151,data/images/frame_02151.npy,VALIDATION,VALIDATION,no,0,v40c_01197,orig_rule_01238
frame_02152,data/images/frame_02152.npy,VALIDATION,VALIDATION,no,0,v40c_01198,orig_singleton_frame_02152
frame_02153,data/images/frame_02153.npy,VALIDATION,VALIDATION,no,0,v40c_01197,orig_rule_01238
frame_02154,data/images/frame_02154.npy,VALIDATION,VALIDATION,no,0,v40c_01199,orig_singleton_frame_02154
frame_02155,data/images/frame_02155.npy,VALIDATION,VALIDATION,no,0,v40c_01200,orig_singleton_frame_02155
frame_02156,data/images/frame_02156.npy,VALIDATION,VALIDATION,no,0,v40c_01201,orig_singleton_frame_02156
frame_02157,data/images/frame_02157.npy,VALIDATION,VALIDATION,no,0,v40c_01202,orig_singleton_frame_02157
frame_02158,data/images/frame_02158.npy,VALIDATION,VALIDATION,no,0,v40c_01203,orig_singleton_frame_02158
frame_02159,data/images/frame_02159.npy,VALIDATION,VALIDATION,no,0,v40c_01204,orig_singleton_frame_02159
frame_02160,data/images/frame_02160.npy,VALIDATION,VALIDATION,no,0,v40c_01205,orig_rule_01246
frame_02161,data/images/frame_02161.npy,VALIDATION,VALIDATION,no,0,v40c_01205,orig_rule_01246
frame_02162,data/images/frame_02162.npy,VALIDATION,VALIDATION,no,0,v40c_01205,orig_rule_01246
frame_02163,data/images/frame_02163.npy,VALIDATION,VALIDATION,no,0,v40c_01206,orig_singleton_frame_02163
frame_02164,data/images/frame_02164.npy,VALIDATION,VALIDATION,no,0,v40c_01207,orig_singleton_frame_02164
frame_02165,data/images/frame_02165.npy,VALIDATION,VALIDATION,no,0,v40c_01208,orig_singleton_frame_02165
frame_02166,data/images/frame_02166.npy,VALIDATION,VALIDATION,no,0,v40c_01209,orig_singleton_frame_02166
frame_02167,data/images/frame_02167.npy,VALIDATION,VALIDATION,no,0,v40c_01210,orig_singleton_frame_02167
frame_02168,data/images/frame_02168.npy,VALIDATION,VALIDATION,no,0,v40c_01211,orig_singleton_frame_02168
frame_02169,data/images/frame_02169.npy,VALIDATION,VALIDATION,no,0,v40c_01212,orig_singleton_frame_02169
frame_02170,data/images/frame_02170.npy,VALIDATION,VALIDATION,no,0,v40c_01213,orig_singleton_frame_02170
frame_02171,data/images/frame_02171.npy,VALIDATION,VALIDATION,no,0,v40c_01214,orig_singleton_frame_02171
frame_02172,data/images/frame_02172.npy,VALIDATION,VALIDATION,no,0,v40c_01215,orig_singleton_frame_02172
frame_02173,data/images/frame_02173.npy,VALIDATION,VALIDATION,no,0,v40c_01216,orig_singleton_frame_02173
frame_02174,data/images/frame_02174.npy,VALIDATION,VALIDATION,no,0,v40c_01217,orig_singleton_frame_02174
frame_02175,data/images/frame_02175.npy,VALIDATION,VALIDATION,no,0,v40c_01218,orig_singleton_frame_02175
frame_02176,data/images/frame_02176.npy,VALIDATION,VALIDATION,no,0,v40c_01219,orig_singleton_frame_02176
frame_02177,data/images/frame_02177.npy,VALIDATION,VALIDATION,no,0,v40c_01220,orig_singleton_frame_02177
frame_02178,data/images/frame_02178.npy,VALIDATION,VALIDATION,no,0,v40c_01221,orig_rule_01262
frame_02179,data/images/frame_02179.npy,VALIDATION,VALIDATION,no,1,v40c_01221,orig_rule_01262
frame_02180,data/images/frame_02180.npy,VALIDATION,VALIDATION,no,1,v40c_01222,orig_singleton_frame_02180
frame_02181,data/images/frame_02181.npy,VALIDATION,VALIDATION,no,1,v40c_01223,orig_singleton_frame_02181
frame_02182,data/images/frame_02182.npy,VALIDATION,VALIDATION,no,1,v40c_01224,orig_singleton_frame_02182
frame_02183,data/images/frame_02183.npy,VALIDATION,VALIDATION,no,1,v40c_01225,orig_singleton_frame_02183
frame_02184,data/images/frame_02184.npy,VALIDATION,VALIDATION,no,1,v40c_01226,orig_rule_01267
frame_02185,data/images/frame_02185.npy,VALIDATION,VALIDATION,no,1,v40c_01226,orig_rule_01267
frame_02186,data/images/frame_02186.npy,VALIDATION,VALIDATION,no,1,v40c_01226,orig_rule_01267
frame_02187,data/images/frame_02187.npy,VALIDATION,VALIDATION,no,1,v40c_01226,orig_rule_01267
frame_02188,data/images/frame_02188.npy,VALIDATION,VALIDATION,no,2,v40c_01227,orig_singleton_frame_02188
frame_02189,data/images/frame_02189.npy,VALIDATION,VALIDATION,no,1,v40c_01228,orig_singleton_frame_02189
frame_02190,data/images/frame_02190.npy,VALIDATION,VALIDATION,no,1,v40c_01229,orig_singleton_frame_02190
frame_02191,data/images/frame_02191.npy,VALIDATION,VALIDATION,no,1,v40c_01230,orig_singleton_frame_02191
frame_02192,data/images/frame_02192.npy,VALIDATION,VALIDATION,no,1,v40c_01231,orig_rule_01272
frame_02193,data/images/frame_02193.npy,VALIDATION,VALIDATION,no,1,v40c_01231,orig_rule_01272
frame_02194,data/images/frame_02194.npy,VALIDATION,VALIDATION,no,1,v40c_01231,orig_rule_01272
frame_02195,data/images/frame_02195.npy,VALIDATION,VALIDATION,no,1,v40c_01232,orig_singleton_frame_02195
frame_02196,data/images/frame_02196.npy,VALIDATION,VALIDATION,no,1,v40c_01233,orig_singleton_frame_02196
frame_02197,data/images/frame_02197.npy,VALIDATION,VALIDATION,no,1,v40c_01234,orig_singleton_frame_02197
frame_02198,data/images/frame_02198.npy,VALIDATION,VALIDATION,no,1,v40c_01235,orig_singleton_frame_02198
frame_02199,data/images/frame_02199.npy,VALIDATION,VALIDATION,no,1,v40c_01236,orig_rule_01277
frame_02200,data/images/frame_02200.npy,VALIDATION,VALIDATION,no,1,v40c_01236,orig_rule_01277
frame_02201,data/images/frame_02201.npy,VALIDATION,VALIDATION,no,1,v40c_01237,orig_singleton_frame_02201
frame_02202,data/images/frame_02202.npy,VALIDATION,VALIDATION,no,1,v40c_01238,orig_rule_01279
frame_02203,data/images/frame_02203.npy,VALIDATION,VALIDATION,no,0,v40c_01238,orig_rule_01279
frame_02204,data/images/frame_02204.npy,VALIDATION,VALIDATION,no,0,v40c_01238,orig_rule_01279
frame_02205,data/images/frame_02205.npy,VALIDATION,VALIDATION,no,0,v40c_01238,orig_rule_01279
frame_02206,data/images/frame_02206.npy,VALIDATION,VALIDATION,no,0,v40c_01238,orig_rule_01279
frame_02207,data/images/frame_02207.npy,VALIDATION,VALIDATION,no,0,v40c_01238,orig_rule_01279
frame_02208,data/images/frame_02208.npy,VALIDATION,VALIDATION,no,0,v40c_01239,orig_singleton_frame_02208
frame_02209,data/images/frame_02209.npy,VALIDATION,VALIDATION,no,0,v40c_01240,orig_singleton_frame_02209
frame_02210,data/images/frame_02210.npy,VALIDATION,VALIDATION,no,0,v40c_01241,orig_singleton_frame_02210
frame_02211,data/images/frame_02211.npy,VALIDATION,VALIDATION,no,0,v40c_01242,orig_rule_01283
frame_02212,data/images/frame_02212.npy,VALIDATION,VALIDATION,no,0,v40c_01242,orig_rule_01283
frame_02213,data/images/frame_02213.npy,VALIDATION,VALIDATION,no,0,v40c_01243,orig_rule_01284
frame_02214,data/images/frame_02214.npy,VALIDATION,VALIDATION,no,0,v40c_01243,orig_rule_01284
frame_02215,data/images/frame_02215.npy,VALIDATION,VALIDATION,no,0,v40c_01244,orig_singleton_frame_02215
frame_02216,data/images/frame_02216.npy,VALIDATION,VALIDATION,no,0,v40c_01245,orig_singleton_frame_02216
frame_02217,data/images/frame_02217.npy,VALIDATION,VALIDATION,no,0,v40c_01246,orig_singleton_frame_02217
frame_02218,data/images/frame_02218.npy,VALIDATION,VALIDATION,no,0,v40c_01247,orig_singleton_frame_02218
frame_02219,data/images/frame_02219.npy,VALIDATION,VALIDATION,no,0,v40c_01248,orig_singleton_frame_02219
frame_02220,data/images/frame_02220.npy,VALIDATION,VALIDATION,no,0,v40c_01249,orig_rule_01290
frame_02221,data/images/frame_02221.npy,VALIDATION,VALIDATION,no,0,v40c_01250,orig_singleton_frame_02221
frame_02222,data/images/frame_02222.npy,VALIDATION,VALIDATION,no,0,v40c_01249,orig_rule_01290
frame_02223,data/images/frame_02223.npy,VALIDATION,VALIDATION,no,0,v40c_01251,orig_rule_01292
frame_02224,data/images/frame_02224.npy,VALIDATION,VALIDATION,no,0,v40c_01251,orig_rule_01292
frame_02225,data/images/frame_02225.npy,VALIDATION,VALIDATION,no,0,v40c_01251,orig_rule_01292
frame_02226,data/images/frame_02226.npy,VALIDATION,VALIDATION,no,0,v40c_01252,orig_singleton_frame_02226
frame_02227,data/images/frame_02227.npy,VALIDATION,VALIDATION,no,0,v40c_01253,orig_singleton_frame_02227
frame_02228,data/images/frame_02228.npy,VALIDATION,VALIDATION,no,0,v40c_01254,orig_rule_01295
frame_02229,data/images/frame_02229.npy,VALIDATION,VALIDATION,no,0,v40c_01254,orig_rule_01295
frame_02230,data/images/frame_02230.npy,VALIDATION,VALIDATION,no,0,v40c_01254,orig_rule_01295
frame_02231,data/images/frame_02231.npy,VALIDATION,VALIDATION,no,0,v40c_01255,orig_singleton_frame_02231
frame_02232,data/images/frame_02232.npy,VALIDATION,VALIDATION,no,0,v40c_01256,orig_rule_01297
frame_02233,data/images/frame_02233.npy,VALIDATION,VALIDATION,no,0,v40c_01256,orig_rule_01297
frame_02234,data/images/frame_02234.npy,VALIDATION,VALIDATION,no,0,v40c_01256,orig_rule_01297
frame_02235,data/images/frame_02235.npy,VALIDATION,VALIDATION,no,0,v40c_01256,orig_rule_01297
frame_02236,data/images/frame_02236.npy,VALIDATION,VALIDATION,no,0,v40c_01256,orig_rule_01297
frame_02237,data/images/frame_02237.npy,VALIDATION,VALIDATION,no,0,v40c_01257,orig_singleton_frame_02237
frame_02238,data/images/frame_02238.npy,VALIDATION,VALIDATION,no,0,v40c_01258,orig_singleton_frame_02238
frame_02239,data/images/frame_02239.npy,VALIDATION,VALIDATION,no,0,v40c_01259,orig_rule_01300
frame_02240,data/images/frame_02240.npy,VALIDATION,VALIDATION,no,0,v40c_01259,orig_rule_01300
frame_02241,data/images/frame_02241.npy,VALIDATION,VALIDATION,no,0,v40c_01259,orig_rule_01300
